name,path,channels,sample_width,frame_rate,nframes,duration,size
Elephant_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29952,2.716734693877551,4096
Elephant_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,26496,2.403265306122449,4096
Elephant_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,87300,1.9795918367346939,4096
Elephant_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,54392,4.933514739229025,4096
Elephant_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11000,16999,1.5453636363636363,4096
Elephant_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,40484,3.6720181405895693,4096
Elephant_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,11036,1.000997732426304,4096
Elephant_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,36091,3.273560090702948,4096
Elephant_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,90141,2.044013605442177,4096
Elephant_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,78002,1.7687528344671202,4096
Elephant_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,56835,1.2887755102040817,4096
Elephant_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,50159,3.1349375,4096
Elephant_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,93735,2.1255102040816327,4096
Elephant_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,43120,0.9777777777777777,4096
Elephant_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,34560,3.1346938775510202,4096
Elephant_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,20480,1.28,4096
Elephant_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,10989,42857,3.8999908999909,4096
Frog_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,4840,0.43900226757369615,4096
Frog_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,74759,1.6952154195011337,4096
Frog_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,4534,0.407477307450346,4096
Frog_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,5859,0.26571428571428574,4096
Frog_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,2581,0.322625,4096
Frog_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,25837,2.3220095263772804,4096
Frog_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,79541,9.942625,4096
Frog_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,59968,2.7196371882086168,4096
Frog_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,36864,3.3436734693877552,4096
Frog_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,86916,3.9417687074829932,4096
Frog_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,17248,0.39111111111111113,4096
Frog_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,27560,2.4997732426303854,4096
Frog_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,32000,25221,0.78815625,4096
Frog_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11000,12492,1.1356363636363636,4096
Frog_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,3856,0.34975056689342404,4096
Frog_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,79541,9.942625,4096
Frog_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,51396,4.661768707482993,4096
Frog_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,8808,0.39945578231292517,4096
Frog_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,35237,3.19609977324263,4096
Frog_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,32000,4.0,4096
Frog_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,162816,3.392,4096
Frog_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,94008,8.526802721088435,4096
Frog_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,38912,3.5294331065759637,4096
Frog_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,71656,6.499410430839002,4096
Frog_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,2445,0.2217687074829932,4096
Frog_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,35235,4.404375,4096
Frog_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,35474,3.2175963718820864,4096
Frog_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11000,12492,1.1356363636363636,4096
Frog_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14195,1.2875283446712018,4096
Frog_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Frog_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,18170,1.135625,4096
Frog_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Frog_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,12492,1.133061224489796,4096
Frog_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,315848,7.162086167800454,4096
Frog_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,205824,4.288,4096
Frog_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11127,7880,0.7081872921721938,4096
Frog_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,163840,3.4133333333333336,4096
Frog_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,244736,5.0986666666666665,4096
Frog_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,117760,2.453333333333333,4096
Frog_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,68847,6.244625850340136,4096
Frog_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,183296,3.8186666666666667,4096
Frog_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,14976,1.3583673469387756,4096
Frog_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,3856,0.34975056689342404,4096
Frog_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,4840,0.43900226757369615,4096
Frog_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,106979,4.851655328798186,4096
Frog_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,163109,3.6986167800453513,4096
Frog_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,8896,0.4034467120181406,4096
Frog_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,9355,0.42426303854875286,4096
Frog_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,4891,0.2218140589569161,4096
Frog_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,16384,0.37151927437641724,4096
Horse_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,25783,1.6114375,4096
Horse_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11054,1.0026303854875283,4096
Horse_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11995,1.087981859410431,4096
Horse_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,19349,1.2093125,4096
Horse_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11054,1.0026303854875283,4096
Horse_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11054,1.0026303854875283,4096
Horse_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11054,1.0026303854875283,4096
Horse_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,3,48000,32974,0.6869583333333333,4096
Horse_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11054,1.0026303854875283,4096
Horse_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11054,1.0026303854875283,4096
Horse_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,21874,1.9840362811791383,4096
Horse_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,20698,1.8773696145124716,4096
Horse_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,30576,2.7733333333333334,4096
Horse_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,47233,2.9520625,4096
Horse_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,28459,2.581315192743764,4096
Horse_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,32768,2.048,4096
Horse_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19522,1.770702947845805,4096
Horse_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29165,2.6453514739229025,4096
Horse_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,24242,1.515125,4096
Horse_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,23637,1.4773125,4096
Horse_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,42336,3.84,4096
Horse_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,22187,1.3866875,4096
Horse_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,20227,1.8346485260770975,4096
Horse_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,40277,2.5173125,4096
Horse_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,39696,2.481,4096
Horse_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,47904,2.994,4096
Horse_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,49152,1.024,4096
Horse_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,34817,0.789501133786848,4096
Horse_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,28416,1.776,4096
Horse_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,39278,3.5626303854875285,4096
Horse_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,49415,3.0884375,4096
Horse_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,26294,1.643375,4096
Horse_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,29299,1.8311875,4096
Horse_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16000,25164,1.57275,4096
Horse_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,14302,0.32430839002267575,4096
Horse_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,3,48000,53054,1.1052916666666666,4096
Horse_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,39821,0.9029705215419501,4096
Horse_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,47648,2.978,4096
Horse_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,27930,1.745625,4096
Horse_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,183296,3.8186666666666667,4096
Horse_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,16000,35132,2.19575,4096
Horse_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,41631,3.7760544217687073,4096
Horse_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,25167,2.282721088435374,4096
Horse_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19051,1.7279818594104308,4096
Horse_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,16934,1.5359637188208617,4096
Horse_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,24226,2.1973696145124717,4096
Horse_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,19522,1.770702947845805,4096
Horse_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,11290,1.0240362811791384,4096
Horse_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,22028,0.4995011337868481,4096
Horse_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,12701,1.152018140589569,4096
Monkey_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,207872,4.330666666666667,4096
Monkey_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,85996,7.800090702947846,4096
Monkey_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,1572,0.1965,4096
Monkey_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,54730,4.964172335600907,4096
Monkey_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,22050,19739,0.8951927437641723,4096
Monkey_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,187126,8.486439909297053,4096
Monkey_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,13824,1.253877551020408,4096
Monkey_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,98218,8.908662131519275,4096
Monkey_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22255,25091,1.1274320377443272,4096
Monkey_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29952,2.716734693877551,4096
Monkey_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,317366,7.1965079365079365,4096
Monkey_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,187126,8.486439909297053,4096
Monkey_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,109995,4.98843537414966,4096
Monkey_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,219013,9.932562358276645,4096
Monkey_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,33408,3.030204081632653,4096
Monkey_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,13570,1.69625,4096
Monkey_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,187776,4.25795918367347,4096
Monkey_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,46009,2.086575963718821,4096
Monkey_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,77248,7.006621315192744,4096
Monkey_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,150528,3.136,4096
Monkey_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,63550,5.764172335600907,4096
Monkey_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,201728,4.2026666666666666,4096
Monkey_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,203952,4.624761904761905,4096
Monkey_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,164864,3.4346666666666668,4096
Monkey_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,160768,3.3493333333333335,4096
Monkey_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,177152,3.6906666666666665,4096
Monkey_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,174080,3.6266666666666665,4096
Monkey_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,22136,2.007800453514739,4096
Monkey_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,13570,1.69625,4096
Monkey_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,174080,3.6266666666666665,4096
Monkey_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,77248,7.006621315192744,4096
Monkey_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,127003,2.8798866213151926,4096
Monkey_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,85996,7.800090702947846,4096
Monkey_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,85996,7.800090702947846,4096
Monkey_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,75183,1.704829931972789,4096
Monkey_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,98218,8.908662131519275,4096
Monkey_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,22136,2.007800453514739,4096
Monkey_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,118994,2.69827664399093,4096
Monkey_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,131375,2.9790249433106575,4096
Monkey_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,62192,1.410249433106576,4096
Monkey_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,99119,2.247596371882086,4096
Monkey_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,13824,1.253877551020408,4096
Monkey_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,127003,2.8798866213151926,4096
Monkey_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,20000,35588,1.7794,4096
Monkey_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,33408,3.030204081632653,4096
Monkey_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,29952,2.716734693877551,4096
Monkey_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,44100,317366,7.1965079365079365,4096
Monkey_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,23039,2.879875,4096
Monkey_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,8000,23041,2.880125,4096
Monkey_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,98218,8.908662131519275,4096
Sheep_1.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,13787,0.6252607709750567,4096
Sheep_10.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,24755,1.1226757369614513,4096
Sheep_11.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,8155,1.019375,4096
Sheep_12.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,34558,3.134512471655329,4096
Sheep_13.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,24755,1.1226757369614513,4096
Sheep_14.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,21856,0.9912018140589569,4096
Sheep_15.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,8000,17777,2.222125,4096
Sheep_16.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,44100,48856,1.1078458049886621,4096
Sheep_17.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,21276,26498,1.2454408723444257,4096
Sheep_18.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,36186,3.2821768707482994,4096
Sheep_19.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,4628,0.5785,4096
Sheep_2.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,57276,5.195102040816327,4096
Sheep_20.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,62648,5.682358276643991,4096
Sheep_21.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,86460,1.9605442176870749,4096
Sheep_22.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,36186,3.2821768707482994,4096
Sheep_23.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,7808,0.7082086167800453,4096
Sheep_24.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,16393,8360,0.5099737692917709,4096
Sheep_25.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,154624,3.2213333333333334,4096
Sheep_26.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,107520,2.24,4096
Sheep_27.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,140288,2.9226666666666667,4096
Sheep_28.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,6024,0.753,4096
Sheep_29.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,189440,3.9466666666666668,4096
Sheep_3.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,9219,0.8361904761904762,4096
Sheep_30.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,181248,3.776,4096
Sheep_31.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,48000,227328,4.736,4096
Sheep_32.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,23441,1.0630839002267574,4096
Sheep_33.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,24755,1.1226757369614513,4096
Sheep_34.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,12519,1.1355102040816327,4096
Sheep_35.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,17515,2.189375,4096
Sheep_36.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,15754,0.7144671201814059,4096
Sheep_37.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,57345,1.3003401360544218,4096
Sheep_38.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,2,44100,256512,5.8165986394557825,4096
Sheep_39.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,13375,1.2131519274376417,4096
Sheep_4.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,11616,1.0536054421768708,4096
Sheep_40.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,12880,1.1682539682539683,4096
Sheep_41.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,5016,0.4549659863945578,4096
Sheep_42.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,2,1,11025,13759,1.2479818594104308,4096
Sheep_43.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,2,11025,11616,1.0536054421768708,4096
Sheep_44.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,28632,1.2985034013605443,4096
Sheep_45.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,23441,1.0630839002267574,4096
Sheep_46.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,66602,8.32525,4096
Sheep_47.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22050,23441,1.0630839002267574,4096
Sheep_48.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,35468,3.2170521541950112,4096
Sheep_49.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,29504,2.6760997732426306,4096
Sheep_5.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,16880,1.5310657596371882,4096
Sheep_50.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,96088,8.71546485260771,4096
Sheep_6.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,14553,1.32,4096
Sheep_7.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,22255,185344,8.328195911031228,4096
Sheep_8.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,8000,8155,1.019375,4096
Sheep_9.wav,C:/Users/Admin/Desktop/Animal-Soundprepros,1,1,11025,47188,4.280090702947846,4096
